case_type,year,quarter,category,party,gender,representation,count
Public Law,2022,1,Party,Respondent,Male,Y,2808
Public Law,2022,1,Party,Respondent,Not specified,N,41
Public Law,2022,1,Party,Respondent,Not specified,Y,1
Public Law,2022,1,Party,Respondent,Other,N,54
Public Law,2022,1,Party,Respondent,Other,Y,6
Public Law,2022,2,Cases,NULL,NULL,NULL,4158
Public Law,2022,2,Cases with a hearing,NULL,NULL,NULL,4065
Public Law,2022,2,Party,Applicant,Female,N,23
Public Law,2022,2,Party,Applicant,Female,Y,79
Public Law,2022,2,Party,Applicant,Male,N,25
Public Law,2022,2,Party,Applicant,Male,Y,26
Public Law,2022,2,Party,Applicant,Not specified,N,4
Public Law,2022,2,Party,Applicant,Not specified,Y,3853
Public Law,2022,2,Party,Applicant,Other,N,3
Public Law,2022,2,Party,Applicant,Other,Y,67
Public Law,2022,2,Party,Respondent,NULL,N,189
Public Law,2022,2,Party,Respondent,NULL,Y,203
Public Law,2022,2,Party,Respondent,Female,N,975
Public Law,2022,2,Party,Respondent,Female,Y,3399
Public Law,2022,2,Party,Respondent,Male,N,1127
Public Law,2022,2,Party,Respondent,Male,Y,2763
Public Law,2022,2,Party,Respondent,Not specified,N,52
Public Law,2022,2,Party,Respondent,Not specified,Y,2
Public Law,2022,2,Party,Respondent,Other,N,55
Public Law,2022,2,Party,Respondent,Other,Y,8
Public Law,2022,3,Cases,NULL,NULL,NULL,4112
Public Law,2022,3,Cases with a hearing,NULL,NULL,NULL,4055
Public Law,2022,3,Party,Applicant,Female,N,17
Public Law,2022,3,Party,Applicant,Female,Y,92
Public Law,2022,3,Party,Applicant,Male,N,17
Public Law,2022,3,Party,Applicant,Male,Y,25
Public Law,2022,3,Party,Applicant,Not specified,Y,3887
Public Law,2022,3,Party,Applicant,Other,N,3
Public Law,2022,3,Party,Applicant,Other,Y,23
Public Law,2022,3,Party,Respondent,NULL,N,234
Public Law,2022,3,Party,Respondent,NULL,Y,224
Public Law,2022,3,Party,Respondent,Female,N,811
Public Law,2022,3,Party,Respondent,Female,Y,3594
Public Law,2022,3,Party,Respondent,Male,N,1064
Public Law,2022,3,Party,Respondent,Male,Y,2823
Public Law,2022,3,Party,Respondent,Not specified,N,47
Public Law,2022,3,Party,Respondent,Not specified,Y,4
Public Law,2022,3,Party,Respondent,Other,N,48
Public Law,2022,3,Party,Respondent,Other,Y,6
Public Law,2022,4,Cases,NULL,NULL,NULL,4014
Public Law,2022,4,Cases with a hearing,NULL,NULL,NULL,3956
Public Law,2022,4,Party,Applicant,Female,N,15
Public Law,2022,4,Party,Applicant,Female,Y,44
Public Law,2022,4,Party,Applicant,Male,N,18
Public Law,2022,4,Party,Applicant,Male,Y,14
Public Law,2022,4,Party,Applicant,Not specified,N,1
Public Law,2022,4,Party,Applicant,Not specified,Y,3857
Public Law,2022,4,Party,Applicant,Other,N,1
Public Law,2022,4,Party,Applicant,Other,Y,13
Public Law,2022,4,Party,Respondent,NULL,N,199
Public Law,2022,4,Party,Respondent,NULL,Y,253
Public Law,2022,4,Party,Respondent,Female,N,777
Public Law,2022,4,Party,Respondent,Female,Y,3501
Public Law,2022,4,Party,Respondent,Male,N,1026
Public Law,2022,4,Party,Respondent,Male,Y,2793
Public Law,2022,4,Party,Respondent,Not specified,N,30
Public Law,2022,4,Party,Respondent,Not specified,Y,1
Public Law,2022,4,Party,Respondent,Other,N,30
Public Law,2022,4,Party,Respondent,Other,Y,19
Public Law,2023,1,Cases,NULL,NULL,NULL,3876
Public Law,2023,1,Cases with a hearing,NULL,NULL,NULL,3831
Public Law,2023,1,Party,Applicant,Female,N,26
Public Law,2023,1,Party,Applicant,Female,Y,22
Public Law,2023,1,Party,Applicant,Male,N,10
Public Law,2023,1,Party,Applicant,Male,Y,13
Public Law,2023,1,Party,Applicant,Not specified,N,1
Public Law,2023,1,Party,Applicant,Not specified,Y,3754
Public Law,2023,1,Party,Applicant,Other,Y,10
Public Law,2023,1,Party,Respondent,NULL,N,177
Public Law,2023,1,Party,Respondent,NULL,Y,278
Public Law,2023,1,Party,Respondent,Female,N,770
Public Law,2023,1,Party,Respondent,Female,Y,3283
Public Law,2023,1,Party,Respondent,Male,N,946
Public Law,2023,1,Party,Respondent,Male,Y,2676
Public Law,2023,1,Party,Respondent,Not specified,N,13
Public Law,2023,1,Party,Respondent,Other,N,40
Public Law,2023,1,Party,Respondent,Other,Y,18
Public Law,2023,2,Cases,NULL,NULL,NULL,3845
Public Law,2023,2,Cases with a hearing,NULL,NULL,NULL,3791
Public Law,2023,2,Party,Applicant,Female,N,28
Public Law,2023,2,Party,Applicant,Female,Y,18
Public Law,2023,2,Party,Applicant,Male,N,11
Public Law,2023,2,Party,Applicant,Male,Y,4
Public Law,2023,2,Party,Applicant,Not specified,N,2
Public Law,2023,2,Party,Applicant,Not specified,Y,3730
Public Law,2023,2,Party,Applicant,Other,Y,5
Public Law,2023,2,Party,Respondent,NULL,N,163
Public Law,2023,2,Party,Respondent,NULL,Y,254
Public Law,2023,2,Party,Respondent,Female,N,766
Public Law,2023,2,Party,Respondent,Female,Y,3255
Public Law,2023,2,Party,Respondent,Male,N,1048
Public Law,2023,2,Party,Respondent,Male,Y,2607
Public Law,2023,2,Party,Respondent,Not specified,N,17
Public Law,2023,2,Party,Respondent,Not specified,Y,3
Public Law,2023,2,Party,Respondent,Other,N,27
Public Law,2023,2,Party,Respondent,Other,Y,13
Public Law,2023,3,Cases,NULL,NULL,NULL,3938
Public Law,2023,3,Cases with a hearing,NULL,NULL,NULL,3890
Public Law,2023,3,Party,Applicant,Female,N,22
Public Law,2023,3,Party,Applicant,Female,Y,26
Public Law,2023,3,Party,Applicant,Male,N,10
Public Law,2023,3,Party,Applicant,Male,Y,9
Public Law,2023,3,Party,Applicant,Not specified,N,3
Public Law,2023,3,Party,Applicant,Not specified,Y,3827
Public Law,2023,3,Party,Applicant,Other,Y,2
Public Law,2023,3,Party,Respondent,NULL,N,155
Public Law,2023,3,Party,Respondent,NULL,Y,240
Public Law,2023,3,Party,Respondent,Female,N,762
Public Law,2023,3,Party,Respondent,Female,Y,3333
Public Law,2023,3,Party,Respondent,Male,N,1053
Public Law,2023,3,Party,Respondent,Male,Y,2715
Public Law,2023,3,Party,Respondent,Not specified,N,23
Public Law,2023,3,Party,Respondent,Not specified,Y,2
Public Law,2023,3,Party,Respondent,Other,N,25
Public Law,2023,3,Party,Respondent,Other,Y,17
Public Law,2023,4,Cases,NULL,NULL,NULL,3894
Public Law,2023,4,Cases with a hearing,NULL,NULL,NULL,3858
Public Law,2023,4,Party,Applicant,Female,N,24
Public Law,2023,4,Party,Applicant,Female,Y,18
Public Law,2023,4,Party,Applicant,Male,N,10
Public Law,2023,4,Party,Applicant,Male,Y,8
Public Law,2023,4,Party,Applicant,Not specified,N,1
Public Law,2023,4,Party,Applicant,Not specified,Y,3794
Public Law,2023,4,Party,Applicant,Other,Y,8
Public Law,2023,4,Party,Respondent,NULL,N,175
Public Law,2023,4,Party,Respondent,NULL,Y,254
Public Law,2023,4,Party,Respondent,Female,N,713
Public Law,2023,4,Party,Respondent,Female,Y,3349
Public Law,2023,4,Party,Respondent,Male,N,1010
Public Law,2023,4,Party,Respondent,Male,Y,2701
Public Law,2023,4,Party,Respondent,Not specified,N,19
Public Law,2023,4,Party,Respondent,Not specified,Y,1
Public Law,2023,4,Party,Respondent,Other,N,27
Public Law,2023,4,Party,Respondent,Other,Y,17
Public Law,2024,1,Cases,NULL,NULL,NULL,4080
Public Law,2024,1,Cases with a hearing,NULL,NULL,NULL,4034
Public Law,2024,1,Party,Applicant,Female,N,26
Public Law,2024,1,Party,Applicant,Female,Y,29
Public Law,2024,1,Party,Applicant,Male,N,18
Public Law,2024,1,Party,Applicant,Male,Y,9
Public Law,2024,1,Party,Applicant,Not specified,N,1
Public Law,2024,1,Party,Applicant,Not specified,Y,3959
Public Law,2024,1,Party,Applicant,Other,N,3
Public Law,2024,1,Party,Applicant,Other,Y,2
Public Law,2024,1,Party,Respondent,NULL,N,167
Public Law,2024,1,Party,Respondent,NULL,Y,277
Public Law,2024,1,Party,Respondent,Female,N,789
Public Law,2024,1,Party,Respondent,Female,Y,3409
Public Law,2024,1,Party,Respondent,Male,N,1060
Public Law,2024,1,Party,Respondent,Male,Y,2739
Public Law,2024,1,Party,Respondent,Not specified,N,36
Public Law,2024,1,Party,Respondent,Not specified,Y,1
Public Law,2024,1,Party,Respondent,Other,N,27
Public Law,2024,1,Party,Respondent,Other,Y,17
Public Law,2024,2,Cases,NULL,NULL,NULL,3825
Public Law,2024,2,Cases with a hearing,NULL,NULL,NULL,3775
Public Law,2024,2,Party,Applicant,Female,N,12
Public Law,2024,2,Party,Applicant,Female,Y,14
Public Law,2024,2,Party,Applicant,Male,N,10
Public Law,2024,2,Party,Applicant,Male,Y,2
Public Law,2024,2,Party,Applicant,Not specified,N,1
Public Law,2024,2,Party,Applicant,Not specified,Y,3731
Public Law,2024,2,Party,Applicant,Other,N,1
Public Law,2024,2,Party,Applicant,Other,Y,6
Public Law,2024,2,Party,Respondent,NULL,N,158
Public Law,2024,2,Party,Respondent,NULL,Y,233
Public Law,2024,2,Party,Respondent,Female,N,747
Public Law,2024,2,Party,Respondent,Female,Y,3197
Public Law,2024,2,Party,Respondent,Male,N,970
Public Law,2024,2,Party,Respondent,Male,Y,2597
Public Law,2024,2,Party,Respondent,Not specified,N,13
Public Law,2024,2,Party,Respondent,Not specified,Y,2
Public Law,2024,2,Party,Respondent,Other,N,16
Public Law,2024,2,Party,Respondent,Other,Y,22
Public Law,2024,3,Cases,NULL,NULL,NULL,4073
Public Law,2024,3,Cases with a hearing,NULL,NULL,NULL,4017
Public Law,2024,3,Party,Applicant,Female,N,25
Public Law,2024,3,Party,Applicant,Female,Y,19
Public Law,2024,3,Party,Applicant,Male,N,8
Public Law,2024,3,Party,Applicant,Male,Y,3
Public Law,2024,3,Party,Applicant,Not specified,N,1
Public Law,2024,3,Party,Applicant,Not specified,Y,3961
Public Law,2024,3,Party,Applicant,Other,N,2
Public Law,2024,3,Party,Applicant,Other,Y,2
Public Law,2024,3,Party,Respondent,NULL,N,150
Public Law,2024,3,Party,Respondent,NULL,Y,216
Public Law,2024,3,Party,Respondent,Female,N,764
Public Law,2024,3,Party,Respondent,Female,Y,3380
Public Law,2024,3,Party,Respondent,Male,N,1066
Public Law,2024,3,Party,Respondent,Male,Y,2797
Public Law,2024,3,Party,Respondent,Not specified,N,18
Public Law,2024,3,Party,Respondent,Not specified,Y,2
Public Law,2024,3,Party,Respondent,Other,N,20
Public Law,2024,3,Party,Respondent,Other,Y,22
Public Law,2024,4,Cases,NULL,NULL,NULL,4000
Public Law,2024,4,Cases with a hearing,NULL,NULL,NULL,3955
Public Law,2024,4,Party,Applicant,Female,N,15
Public Law,2024,4,Party,Applicant,Female,Y,8
Public Law,2024,4,Party,Applicant,Male,N,8
Public Law,2024,4,Party,Applicant,Male,Y,5
Public Law,2024,4,Party,Applicant,Not specified,N,2
Public Law,2024,4,Party,Applicant,Not specified,Y,3917
Public Law,2024,4,Party,Applicant,Other,N,1
Public Law,2024,4,Party,Applicant,Other,Y,3
Public Law,2024,4,Party,Respondent,NULL,N,188
Public Law,2024,4,Party,Respondent,NULL,Y,190
Public Law,2024,4,Party,Respondent,Female,N,760
Public Law,2024,4,Party,Respondent,Female,Y,3391
Public Law,2024,4,Party,Respondent,Male,N,1004
Public Law,2024,4,Party,Respondent,Male,Y,2741
Public Law,2024,4,Party,Respondent,Not specified,N,10
Public Law,2024,4,Party,Respondent,Not specified,Y,3
Public Law,2024,4,Party,Respondent,Other,N,13
Public Law,2024,4,Party,Respondent,Other,Y,21
Public Law,2025,1,Cases,NULL,NULL,NULL,3950
Public Law,2025,1,Cases with a hearing,NULL,NULL,NULL,3885
Public Law,2025,1,Party,Applicant,Female,N,21
Public Law,2025,1,Party,Applicant,Female,Y,16
Public Law,2025,1,Party,Applicant,Male,N,10
Public Law,2025,1,Party,Applicant,Male,Y,6
Public Law,2025,1,Party,Applicant,Not specified,N,1
Public Law,2025,1,Party,Applicant,Not specified,Y,3830
Public Law,2025,1,Party,Applicant,Other,Y,7
Public Law,2025,1,Party,Respondent,NULL,N,138
Public Law,2025,1,Party,Respondent,NULL,Y,216
Public Law,2025,1,Party,Respondent,Female,N,780
Public Law,2025,1,Party,Respondent,Female,Y,3261
Public Law,2025,1,Party,Respondent,Male,N,964
Public Law,2025,1,Party,Respondent,Male,Y,2739
Public Law,2025,1,Party,Respondent,Not specified,N,15
Public Law,2025,1,Party,Respondent,Not specified,Y,3
Public Law,2025,1,Party,Respondent,Other,N,13
Public Law,2025,1,Party,Respondent,Other,Y,22
Public Law,2025,2,Cases,NULL,NULL,NULL,4247
Public Law,2025,2,Cases with a hearing,NULL,NULL,NULL,4184
Public Law,2025,2,Party,Applicant,Female,N,13
Public Law,2025,2,Party,Applicant,Female,Y,14
Public Law,2025,2,Party,Applicant,Male,N,9
Public Law,2025,2,Party,Applicant,Male,Y,2
Public Law,2025,2,Party,Applicant,Not specified,N,1
Public Law,2025,2,Party,Applicant,Not specified,Y,4143
Public Law,2025,2,Party,Applicant,Other,N,1
Public Law,2025,2,Party,Applicant,Other,Y,5
Public Law,2025,2,Party,Respondent,NULL,N,150
Public Law,2025,2,Party,Respondent,NULL,Y,207
Public Law,2025,2,Party,Respondent,Female,N,845
Public Law,2025,2,Party,Respondent,Female,Y,3481
Public Law,2025,2,Party,Respondent,Male,N,1041
Public Law,2025,2,Party,Respondent,Male,Y,2864
Public Law,2025,2,Party,Respondent,Not specified,N,12
Public Law,2025,2,Party,Respondent,Not specified,Y,4
Public Law,2025,2,Party,Respondent,Other,N,14
Public Law,2025,2,Party,Respondent,Other,Y,15
Public Law,2025,3,Cases,NULL,NULL,NULL,4146
Public Law,2025,3,Cases with a hearing,NULL,NULL,NULL,4105
Public Law,2025,3,Party,Applicant,Female,N,21
Public Law,2025,3,Party,Applicant,Female,Y,12
Public Law,2025,3,Party,Applicant,Male,N,8
Public Law,2025,3,Party,Applicant,Male,Y,5
Public Law,2025,3,Party,Applicant,Not specified,N,3
Public Law,2025,3,Party,Applicant,Not specified,Y,4053
Public Law,2025,3,Party,Applicant,Other,Y,4
Public Law,2025,3,Party,Respondent,NULL,N,122
Public Law,2025,3,Party,Respondent,NULL,Y,216
Public Law,2025,3,Party,Respondent,Female,N,762
Public Law,2025,3,Party,Respondent,Female,Y,3449
Public Law,2025,3,Party,Respondent,Male,N,1004
Public Law,2025,3,Party,Respondent,Male,Y,2799
Public Law,2025,3,Party,Respondent,Not specified,N,27
Public Law,2025,3,Party,Respondent,Other,N,11
Public Law,2025,3,Party,Respondent,Other,Y,9
Public Law,2025,4,Cases,NULL,NULL,NULL,4006
Public Law,2025,4,Cases with a hearing,NULL,NULL,NULL,3955
Public Law,2025,4,Party,Applicant,Female,N,23
Public Law,2025,4,Party,Applicant,Female,Y,8
Public Law,2025,4,Party,Applicant,Male,N,9
Public Law,2025,4,Party,Applicant,Male,Y,6
Public Law,2025,4,Party,Applicant,Not specified,N,2
Public Law,2025,4,Party,Applicant,Not specified,Y,3907
Public Law,2025,4,Party,Applicant,Other,N,1
Public Law,2025,4,Party,Applicant,Other,Y,3
Public Law,2025,4,Party,Respondent,NULL,N,100
Public Law,2025,4,Party,Respondent,NULL,Y,236
Public Law,2025,4,Party,Respondent,Female,N,749
Public Law,2025,4,Party,Respondent,Female,Y,3231
Public Law,2025,4,Party,Respondent,Male,N,943
Public Law,2025,4,Party,Respondent,Male,Y,2512
Public Law,2025,4,Party,Respondent,Not specified,N,12
Public Law,2025,4,Party,Respondent,Other,N,17
Public Law,2025,4,Party,Respondent,Other,Y,15
Divorce,2011,1,Cases,,,,34655
Divorce,2011,1,Cases with a hearing,,,,5283
Divorce,2011,1,Party,Applicant,Female,N,669
Divorce,2011,1,Party,Applicant,Female,Y,3060
Divorce,2011,1,Party,Applicant,Male,N,403
Divorce,2011,1,Party,Applicant,Male,Y,1146
Divorce,2011,1,Party,Applicant,Other/unknown,N,2
Divorce,2011,1,Party,Applicant,Other/unknown,Y,3
Divorce,2011,1,Party,Respondent,Female,N,547
Divorce,2011,1,Party,Respondent,Female,Y,1007
Divorce,2011,1,Party,Respondent,Male,N,1399
Divorce,2011,1,Party,Respondent,Male,Y,2326
Divorce,2011,1,Party,Respondent,Other/unknown,N,3
Divorce,2011,1,Party,Respondent,Other/unknown,Y,1
Divorce,2011,2,Cases,,,,29483
Divorce,2011,2,Cases with a hearing,,,,4325
Divorce,2011,2,Party,Applicant,Female,N,613
Divorce,2011,2,Party,Applicant,Female,Y,2456
Divorce,2011,2,Party,Applicant,Male,N,317
Divorce,2011,2,Party,Applicant,Male,Y,939
Divorce,2011,2,Party,Respondent,Female,N,462
Divorce,2011,2,Party,Respondent,Female,Y,800
Divorce,2011,2,Party,Respondent,Male,N,1193
Divorce,2011,2,Party,Respondent,Male,Y,1870
Divorce,2011,3,Cases,,,,34516
Divorce,2011,3,Cases with a hearing,,,,4939
Divorce,2011,3,Party,Applicant,Female,N,640
Divorce,2011,3,Party,Applicant,Female,Y,2868
Divorce,2011,3,Party,Applicant,Male,N,383
Divorce,2011,3,Party,Applicant,Male,Y,1048
Divorce,2011,3,Party,Respondent,Female,N,520
Divorce,2011,3,Party,Respondent,Female,Y,916
Divorce,2011,3,Party,Respondent,Male,N,1374
Divorce,2011,3,Party,Respondent,Male,Y,2129
Divorce,2011,4,Cases,,,,30604
Divorce,2011,4,Cases with a hearing,,,,4599
Divorce,2011,4,Party,Applicant,Female,N,592
Divorce,2011,4,Party,Applicant,Female,Y,2650
Divorce,2011,4,Party,Applicant,Male,N,357
Divorce,2011,4,Party,Applicant,Male,Y,998
Divorce,2011,4,Party,Applicant,Other/unknown,N,1
Divorce,2011,4,Party,Applicant,Other/unknown,Y,1
Divorce,2011,4,Party,Respondent,Female,N,503
Divorce,2011,4,Party,Respondent,Female,Y,851
Divorce,2011,4,Party,Respondent,Male,N,1293
Divorce,2011,4,Party,Respondent,Male,Y,1951
Divorce,2011,4,Party,Respondent,Other/unknown,Y,1
Divorce,2012,1,Cases,,,,33688
Divorce,2012,1,Cases with a hearing,,,,4770
Divorce,2012,1,Party,Applicant,Female,N,710
Divorce,2012,1,Party,Applicant,Female,Y,2655
Divorce,2012,1,Party,Applicant,Male,N,374
Divorce,2012,1,Party,Applicant,Male,Y,1029
Divorce,2012,1,Party,Applicant,Other/unknown,N,1
Divorce,2012,1,Party,Applicant,Other/unknown,Y,1
Divorce,2012,1,Party,Respondent,Female,N,524
Divorce,2012,1,Party,Respondent,Female,Y,886
Divorce,2012,1,Party,Respondent,Male,N,1282
Divorce,2012,1,Party,Respondent,Male,Y,2075
Divorce,2012,1,Party,Respondent,Other/unknown,N,3
Divorce,2012,2,Cases,,,,30495
Divorce,2012,2,Cases with a hearing,,,,4378
Divorce,2012,2,Party,Applicant,Female,N,590
Divorce,2012,2,Party,Applicant,Female,Y,2492
Divorce,2012,2,Party,Applicant,Male,N,331
Divorce,2012,2,Party,Applicant,Male,Y,963
Divorce,2012,2,Party,Applicant,Other/unknown,N,1
Divorce,2012,2,Party,Applicant,Other/unknown,Y,1
Divorce,2012,2,Party,Respondent,Female,N,480
Divorce,2012,2,Party,Respondent,Female,Y,816
Divorce,2012,2,Party,Respondent,Male,N,1177
Divorce,2012,2,Party,Respondent,Male,Y,1902
Divorce,2012,2,Party,Respondent,Other/unknown,N,1
Divorce,2012,2,Party,Respondent,Other/unknown,Y,2
Divorce,2012,3,Cases,,,,31049
Divorce,2012,3,Cases with a hearing,,,,4466
Divorce,2012,3,Party,Applicant,Female,N,600
Divorce,2012,3,Party,Applicant,Female,Y,2565
Divorce,2012,3,Party,Applicant,Male,N,309
Divorce,2012,3,Party,Applicant,Male,Y,990
Divorce,2012,3,Party,Applicant,Other/unknown,N,1
Divorce,2012,3,Party,Applicant,Other/unknown,Y,1
Divorce,2012,3,Party,Respondent,Female,N,493
Divorce,2012,3,Party,Respondent,Female,Y,813
Divorce,2012,3,Party,Respondent,Male,N,1260
Divorce,2012,3,Party,Respondent,Male,Y,1898
Divorce,2012,3,Party,Respondent,Other/unknown,N,1
Divorce,2012,3,Party,Respondent,Other/unknown,Y,1
Divorce,2012,4,Cases,,,,29163
Divorce,2012,4,Cases with a hearing,,,,4340
Divorce,2012,4,Party,Applicant,Female,N,596
Divorce,2012,4,Party,Applicant,Female,Y,2524
Divorce,2012,4,Party,Applicant,Male,N,319
Divorce,2012,4,Party,Applicant,Male,Y,900
Divorce,2012,4,Party,Applicant,Other/unknown,Y,1
Divorce,2012,4,Party,Respondent,Female,N,443
Divorce,2012,4,Party,Respondent,Female,Y,790
Divorce,2012,4,Party,Respondent,Male,N,1174
Divorce,2012,4,Party,Respondent,Male,Y,1931
Divorce,2012,4,Party,Respondent,Other/unknown,N,2
Divorce,2013,1,Cases,,,,30890
Divorce,2013,1,Cases with a hearing,,,,4384
Divorce,2013,1,Party,Applicant,Female,N,580
Divorce,2013,1,Party,Applicant,Female,Y,2506
Divorce,2013,1,Party,Applicant,Male,N,350
Divorce,2013,1,Party,Applicant,Male,Y,946
Divorce,2013,1,Party,Applicant,Other/unknown,Y,2
Divorce,2013,1,Party,Respondent,Female,N,480
Divorce,2013,1,Party,Respondent,Female,Y,812
Divorce,2013,1,Party,Respondent,Male,N,1179
Divorce,2013,1,Party,Respondent,Male,Y,1911
Divorce,2013,1,Party,Respondent,Other/unknown,Y,2
Divorce,2013,2,Cases,,,,32023
Divorce,2013,2,Cases with a hearing,,,,4475
Divorce,2013,2,Party,Applicant,Female,N,655
Divorce,2013,2,Party,Applicant,Female,Y,2514
Divorce,2013,2,Party,Applicant,Male,N,336
Divorce,2013,2,Party,Applicant,Male,Y,970
Divorce,2013,2,Party,Respondent,Female,N,494
Divorce,2013,2,Party,Respondent,Female,Y,818
Divorce,2013,2,Party,Respondent,Male,N,1254
Divorce,2013,2,Party,Respondent,Male,Y,1908
Divorce,2013,2,Party,Respondent,Other/unknown,N,1
Divorce,2013,3,Cases,,,,28429
Divorce,2013,3,Cases with a hearing,,,,3935
Divorce,2013,3,Party,Applicant,Female,N,561
Divorce,2013,3,Party,Applicant,Female,Y,2177
Divorce,2013,3,Party,Applicant,Male,N,316
Divorce,2013,3,Party,Applicant,Male,Y,881
Divorce,2013,3,Party,Respondent,Female,N,483
