category,stage,year,quarter,dfj_new,region,count,cases
Adoption,Start,2013,3,Cleveland and South Durham DFJ,NORTH EAST,26,26
Adoption,Start,2013,3,Coventry DFJ,MIDLANDS,28,28
Adoption,Start,2013,3,Derby DFJ,MIDLANDS,39,39
Adoption,Start,2013,3,Devon DFJ,SOUTH WEST,33,33
Adoption,Start,2013,3,East London Family Court,LONDON,12,12
Adoption,Start,2013,3,Guildford DFJ,SOUTH EAST,11,11
Adoption,Start,2013,3,Kingston-upon-Hull DFJ,NORTH EAST,35,35
Adoption,Start,2013,3,Leeds DFJ,NORTH EAST,97,97
Adoption,Start,2013,3,Leicester DFJ,MIDLANDS,35,35
Adoption,Start,2013,3,Lincoln DFJ,MIDLANDS,18,18
Adoption,Start,2013,3,Liverpool DFJ,NORTH WEST,84,84
Adoption,Start,2013,3,Luton DFJ,SOUTH EAST,3,3
Adoption,Start,2013,3,Manchester DFJ,NORTH WEST,114,114
Adoption,Start,2013,3,Medway DFJ,SOUTH EAST,58,58
Adoption,Start,2013,3,Milton Keynes DFJ,SOUTH EAST,23,23
Adoption,Start,2013,3,Newcastle upon Tyne DFJ,NORTH EAST,67,67
Adoption,Start,2013,3,Northampton DFJ,MIDLANDS,18,18
Adoption,Start,2013,3,Norwich DFJ,SOUTH EAST,39,39
Adoption,Start,2013,3,Nottingham DFJ,MIDLANDS,40,40
Adoption,Start,2013,3,Oxford DFJ,SOUTH EAST,11,11
Adoption,Start,2013,3,Peterborough DFJ,SOUTH EAST,25,25
Adoption,Start,2013,3,Portsmouth DFJ,SOUTH WEST,33,33
Adoption,Start,2013,3,Preston DFJ,NORTH WEST,34,34
Adoption,Start,2013,3,Reading DFJ,SOUTH EAST,23,23
Adoption,Start,2013,3,Sheffield DFJ,NORTH EAST,42,42
Adoption,Start,2013,3,South East Wales DFJ,WALES,34,34
Adoption,Start,2013,3,Stoke on Trent DFJ,MIDLANDS,21,21
Adoption,Start,2013,3,Swansea DFJ,WALES,52,52
Adoption,Start,2013,3,Swindon DFJ,SOUTH WEST,19,19
Adoption,Start,2013,3,Taunton DFJ,SOUTH WEST,13,13
Adoption,Start,2013,3,Truro DFJ,SOUTH WEST,5,5
Adoption,Start,2013,3,Watford DFJ,SOUTH EAST,30,30
Adoption,Start,2013,3,West London Family Court,LONDON,27,27
Adoption,Start,2013,3,Wolverhampton DFJ,MIDLANDS,48,48
Adoption,Start,2013,3,Worcester DFJ,MIDLANDS,19,19
Adoption,Start,2013,3,Wrexham DFJ,WALES,13,13
Adoption,Start,2013,3,York DFJ,NORTH EAST,16,16
Adoption,Start,2013,4,Birmingham DJF,MIDLANDS,46,46
Adoption,Start,2013,4,Bournemouth and Poole DFJ,SOUTH WEST,16,16
Adoption,Start,2013,4,Brighton DFJ,SOUTH EAST,54,54
Adoption,Start,2013,4,Bristol DFJ,SOUTH WEST,36,36
Adoption,Start,2013,4,Caernarfon DFJ,WALES,6,6
Adoption,Start,2013,4,Cardiff DFJ,WALES,7,7
Adoption,Start,2013,4,Carlisle DFJ,NORTH WEST,8,8
Adoption,Start,2013,4,Central Family Court,LONDON,124,124
Adoption,Start,2013,4,Chelmsford DFJ,SOUTH EAST,78,78
Adoption,Start,2013,4,Cleveland and South Durham DFJ,NORTH EAST,46,46
Adoption,Start,2013,4,Coventry DFJ,MIDLANDS,38,38
Adoption,Start,2013,4,Derby DFJ,MIDLANDS,35,35
Adoption,Start,2013,4,Devon DFJ,SOUTH WEST,25,25
Adoption,Start,2013,4,East London Family Court,LONDON,23,23
Adoption,Start,2013,4,Guildford DFJ,SOUTH EAST,23,22
Adoption,Start,2013,4,Kingston-upon-Hull DFJ,NORTH EAST,44,44
Adoption,Start,2013,4,Leeds DFJ,NORTH EAST,85,85
Adoption,Start,2013,4,Leicester DFJ,MIDLANDS,33,33
Adoption,Start,2013,4,Lincoln DFJ,MIDLANDS,26,26
Adoption,Start,2013,4,Liverpool DFJ,NORTH WEST,59,59
Adoption,Start,2013,4,Luton DFJ,SOUTH EAST,7,7
Adoption,Start,2013,4,Manchester DFJ,NORTH WEST,92,92
Adoption,Start,2013,4,Medway DFJ,SOUTH EAST,63,63
Adoption,Start,2013,4,Milton Keynes DFJ,SOUTH EAST,26,26
Adoption,Start,2013,4,Newcastle upon Tyne DFJ,NORTH EAST,78,78
Adoption,Start,2013,4,Northampton DFJ,MIDLANDS,12,12
Adoption,Start,2013,4,Norwich DFJ,SOUTH EAST,48,48
Adoption,Start,2013,4,Nottingham DFJ,MIDLANDS,39,39
Adoption,Start,2013,4,Oxford DFJ,SOUTH EAST,24,24
Adoption,Start,2013,4,Peterborough DFJ,SOUTH EAST,13,13
Adoption,Start,2013,4,Portsmouth DFJ,SOUTH WEST,48,48
Adoption,Start,2013,4,Preston DFJ,NORTH WEST,48,48
Adoption,Start,2013,4,Reading DFJ,SOUTH EAST,29,29
Adoption,Start,2013,4,Sheffield DFJ,NORTH EAST,37,37
Adoption,Start,2013,4,South East Wales DFJ,WALES,41,41
Adoption,Start,2013,4,Stoke on Trent DFJ,MIDLANDS,26,26
Adoption,Start,2013,4,Swansea DFJ,WALES,30,30
Adoption,Start,2013,4,Swindon DFJ,SOUTH WEST,13,13
Adoption,Start,2013,4,Taunton DFJ,SOUTH WEST,13,13
Adoption,Start,2013,4,Truro DFJ,SOUTH WEST,22,22
Adoption,Start,2013,4,Watford DFJ,SOUTH EAST,22,22
Adoption,Start,2013,4,West London Family Court,LONDON,35,34
Adoption,Start,2013,4,Wolverhampton DFJ,MIDLANDS,50,50
Adoption,Start,2013,4,Worcester DFJ,MIDLANDS,20,20
Adoption,Start,2013,4,Wrexham DFJ,WALES,16,16
Adoption,Start,2013,4,York DFJ,NORTH EAST,21,21
Adoption,Start,2014,1,Birmingham DJF,MIDLANDS,30,30
Adoption,Start,2014,1,Bournemouth and Poole DFJ,SOUTH WEST,17,17
Adoption,Start,2014,1,Brighton DFJ,SOUTH EAST,48,48
Adoption,Start,2014,1,Bristol DFJ,SOUTH WEST,47,47
Adoption,Start,2014,1,Caernarfon DFJ,WALES,4,4
Adoption,Start,2014,1,Cardiff DFJ,WALES,14,14
Adoption,Start,2014,1,Carlisle DFJ,NORTH WEST,13,13
Adoption,Start,2014,1,Central Family Court,LONDON,145,145
Adoption,Start,2014,1,Chelmsford DFJ,SOUTH EAST,47,47
Adoption,Start,2014,1,Cleveland and South Durham DFJ,NORTH EAST,44,44
Adoption,Start,2014,1,Coventry DFJ,MIDLANDS,50,50
Adoption,Start,2014,1,Derby DFJ,MIDLANDS,42,42
Adoption,Start,2014,1,Devon DFJ,SOUTH WEST,37,37
Adoption,Start,2014,1,East London Family Court,LONDON,34,34
Adoption,Start,2014,1,Guildford DFJ,SOUTH EAST,12,12
Adoption,Start,2014,1,Kingston-upon-Hull DFJ,NORTH EAST,45,44
Adoption,Start,2014,1,Leeds DFJ,NORTH EAST,106,106
Adoption,Start,2014,1,Leicester DFJ,MIDLANDS,33,33
Adoption,Start,2014,1,Lincoln DFJ,MIDLANDS,21,21
Adoption,Start,2014,1,Liverpool DFJ,NORTH WEST,69,69
Adoption,Start,2014,1,Luton DFJ,SOUTH EAST,12,12
Adoption,Start,2014,1,Manchester DFJ,NORTH WEST,111,111
Adoption,Start,2014,1,Medway DFJ,SOUTH EAST,68,68
Adoption,Start,2014,1,Milton Keynes DFJ,SOUTH EAST,26,26
Adoption,Start,2014,1,Newcastle upon Tyne DFJ,NORTH EAST,87,87
Adoption,Start,2014,1,Northampton DFJ,MIDLANDS,23,23
Adoption,Start,2014,1,Norwich DFJ,SOUTH EAST,52,52
Adoption,Start,2014,1,Nottingham DFJ,MIDLANDS,61,61
Adoption,Start,2014,1,Oxford DFJ,SOUTH EAST,16,16
Adoption,Start,2014,1,Peterborough DFJ,SOUTH EAST,22,22
Adoption,Start,2014,1,Portsmouth DFJ,SOUTH WEST,39,39
Adoption,Start,2014,1,Preston DFJ,NORTH WEST,60,60
Adoption,Start,2014,1,Reading DFJ,SOUTH EAST,24,24
Adoption,Start,2014,1,Sheffield DFJ,NORTH EAST,67,67
Adoption,Start,2014,1,South East Wales DFJ,WALES,66,66
Adoption,Start,2014,1,Stoke on Trent DFJ,MIDLANDS,21,21
Adoption,Start,2014,1,Swansea DFJ,WALES,28,28
Adoption,Start,2014,1,Swindon DFJ,SOUTH WEST,13,13
Adoption,Start,2014,1,Taunton DFJ,SOUTH WEST,11,11
Adoption,Start,2014,1,Truro DFJ,SOUTH WEST,10,10
Adoption,Start,2014,1,Watford DFJ,SOUTH EAST,22,22
Adoption,Start,2014,1,West London Family Court,LONDON,28,28
Adoption,Start,2014,1,Wolverhampton DFJ,MIDLANDS,65,65
Adoption,Start,2014,1,Worcester DFJ,MIDLANDS,20,20
Adoption,Start,2014,1,Wrexham DFJ,WALES,8,8
Adoption,Start,2014,1,York DFJ,NORTH EAST,13,13
Adoption,Start,2014,2,Birmingham DJF,MIDLANDS,33,33
Adoption,Start,2014,2,Bournemouth and Poole DFJ,SOUTH WEST,25,25
Adoption,Start,2014,2,Brighton DFJ,SOUTH EAST,44,44
Adoption,Start,2014,2,Bristol DFJ,SOUTH WEST,30,30
Adoption,Start,2014,2,Caernarfon DFJ,WALES,6,6
Adoption,Start,2014,2,Cardiff DFJ,WALES,4,4
Adoption,Start,2014,2,Carlisle DFJ,NORTH WEST,21,21
Adoption,Start,2014,2,Central Family Court,LONDON,124,124
Adoption,Start,2014,2,Chelmsford DFJ,SOUTH EAST,42,42
Adoption,Start,2014,2,Cleveland and South Durham DFJ,NORTH EAST,38,38
Adoption,Start,2014,2,Coventry DFJ,MIDLANDS,36,36
Adoption,Start,2014,2,Derby DFJ,MIDLANDS,30,30
Adoption,Start,2014,2,Devon DFJ,SOUTH WEST,39,39
Adoption,Start,2014,2,East London Family Court,LONDON,17,17
Adoption,Start,2014,2,Guildford DFJ,SOUTH EAST,24,24
Adoption,Start,2014,2,Kingston-upon-Hull DFJ,NORTH EAST,47,47
Adoption,Start,2014,2,Leeds DFJ,NORTH EAST,79,79
Adoption,Start,2014,2,Leicester DFJ,MIDLANDS,31,31
Adoption,Start,2014,2,Lincoln DFJ,MIDLANDS,23,23
Adoption,Start,2014,2,Liverpool DFJ,NORTH WEST,61,61
Adoption,Start,2014,2,Luton DFJ,SOUTH EAST,6,6
Adoption,Start,2014,2,Manchester DFJ,NORTH WEST,95,95
Adoption,Start,2014,2,Medway DFJ,SOUTH EAST,69,69
Adoption,Start,2014,2,Milton Keynes DFJ,SOUTH EAST,26,26
Adoption,Start,2014,2,Newcastle upon Tyne DFJ,NORTH EAST,83,83
Adoption,Start,2014,2,Northampton DFJ,MIDLANDS,22,22
Adoption,Start,2014,2,Norwich DFJ,SOUTH EAST,61,61
Adoption,Start,2014,2,Nottingham DFJ,MIDLANDS,52,52
Adoption,Start,2014,2,Oxford DFJ,SOUTH EAST,11,11
Adoption,Start,2014,2,Peterborough DFJ,SOUTH EAST,24,24
Adoption,Start,2014,2,Portsmouth DFJ,SOUTH WEST,58,58
Adoption,Start,2014,2,Preston DFJ,NORTH WEST,59,59
Adoption,Start,2014,2,Reading DFJ,SOUTH EAST,22,22
Adoption,Start,2014,2,Sheffield DFJ,NORTH EAST,39,39
Adoption,Start,2014,2,South East Wales DFJ,WALES,65,65
Adoption,Start,2014,2,Stoke on Trent DFJ,MIDLANDS,28,28
Adoption,Start,2014,2,Swansea DFJ,WALES,31,31
Adoption,Start,2014,2,Swindon DFJ,SOUTH WEST,22,22
Adoption,Start,2014,2,Taunton DFJ,SOUTH WEST,17,17
Adoption,Start,2014,2,Truro DFJ,SOUTH WEST,16,16
Adoption,Start,2014,2,Watford DFJ,SOUTH EAST,32,32
Adoption,Start,2014,2,West London Family Court,LONDON,32,32
Adoption,Start,2014,2,Wolverhampton DFJ,MIDLANDS,51,51
Adoption,Start,2014,2,Worcester DFJ,MIDLANDS,23,23
Adoption,Start,2014,2,Wrexham DFJ,WALES,18,18
Adoption,Start,2014,2,York DFJ,NORTH EAST,23,23
Adoption,Start,2014,3,Birmingham DJF,MIDLANDS,46,46
Adoption,Start,2014,3,Bournemouth and Poole DFJ,SOUTH WEST,16,16
Adoption,Start,2014,3,Brighton DFJ,SOUTH EAST,48,48
Adoption,Start,2014,3,Bristol DFJ,SOUTH WEST,44,44
Adoption,Start,2014,3,Caernarfon DFJ,WALES,2,2
Adoption,Start,2014,3,Carlisle DFJ,NORTH WEST,6,6
Adoption,Start,2014,3,Central Family Court,LONDON,85,85
Adoption,Start,2014,3,Chelmsford DFJ,SOUTH EAST,44,44
Adoption,Start,2014,3,Cleveland and South Durham DFJ,NORTH EAST,40,40
Adoption,Start,2014,3,Coventry DFJ,MIDLANDS,39,39
Adoption,Start,2014,3,Derby DFJ,MIDLANDS,34,34
Adoption,Start,2014,3,Devon DFJ,SOUTH WEST,38,38
Adoption,Start,2014,3,East London Family Court,LONDON,24,24
Adoption,Start,2014,3,Guildford DFJ,SOUTH EAST,22,22
Adoption,Start,2014,3,Kingston-upon-Hull DFJ,NORTH EAST,41,41
Adoption,Start,2014,3,Leeds DFJ,NORTH EAST,97,97
Adoption,Start,2014,3,Leicester DFJ,MIDLANDS,25,25
Adoption,Start,2014,3,Lincoln DFJ,MIDLANDS,22,22
Adoption,Start,2014,3,Liverpool DFJ,NORTH WEST,88,88
Adoption,Start,2014,3,Luton DFJ,SOUTH EAST,2,2
Adoption,Start,2014,3,Manchester DFJ,NORTH WEST,123,123
Adoption,Start,2014,3,Medway DFJ,SOUTH EAST,72,72
Adoption,Start,2014,3,Milton Keynes DFJ,SOUTH EAST,28,28
Adoption,Start,2014,3,Newcastle upon Tyne DFJ,NORTH EAST,80,80
Adoption,Start,2014,3,Northampton DFJ,MIDLANDS,18,18
Adoption,Start,2014,3,Norwich DFJ,SOUTH EAST,53,53
Adoption,Start,2014,3,Nottingham DFJ,MIDLANDS,49,49
Adoption,Start,2014,3,Oxford DFJ,SOUTH EAST,17,17
Adoption,Start,2014,3,Peterborough DFJ,SOUTH EAST,31,31
Adoption,Start,2014,3,Portsmouth DFJ,SOUTH WEST,52,52
Adoption,Start,2014,3,Preston DFJ,NORTH WEST,48,48
Adoption,Start,2014,3,Reading DFJ,SOUTH EAST,26,26
Adoption,Start,2014,3,Sheffield DFJ,NORTH EAST,39,39
Adoption,Start,2014,3,South East Wales DFJ,WALES,47,47
Adoption,Start,2014,3,Stoke on Trent DFJ,MIDLANDS,26,26
Adoption,Start,2014,3,Swansea DFJ,WALES,29,29
Adoption,Start,2014,3,Swindon DFJ,SOUTH WEST,22,22
Adoption,Start,2014,3,Taunton DFJ,SOUTH WEST,11,11
Adoption,Start,2014,3,Truro DFJ,SOUTH WEST,7,7
Adoption,Start,2014,3,Watford DFJ,SOUTH EAST,17,17
Adoption,Start,2014,3,West London Family Court,LONDON,33,33
Adoption,Start,2014,3,Wolverhampton DFJ,MIDLANDS,66,66
Adoption,Start,2014,3,Worcester DFJ,MIDLANDS,24,24
Adoption,Start,2014,3,Wrexham DFJ,WALES,7,7
Adoption,Start,2014,3,York DFJ,NORTH EAST,19,19
Adoption,Start,2014,4,Birmingham DJF,MIDLANDS,46,46
Adoption,Start,2014,4,Bournemouth and Poole DFJ,SOUTH WEST,17,17
Adoption,Start,2014,4,Brighton DFJ,SOUTH EAST,30,30
Adoption,Start,2014,4,Bristol DFJ,SOUTH WEST,37,37
Adoption,Start,2014,4,Caernarfon DFJ,WALES,7,7
Adoption,Start,2014,4,Carlisle DFJ,NORTH WEST,19,19
Adoption,Start,2014,4,Central Family Court,LONDON,112,112
Adoption,Start,2014,4,Chelmsford DFJ,SOUTH EAST,50,50
Adoption,Start,2014,4,Cleveland and South Durham DFJ,NORTH EAST,28,28
Adoption,Start,2014,4,Coventry DFJ,MIDLANDS,27,27
Adoption,Start,2014,4,Derby DFJ,MIDLANDS,48,48
Adoption,Start,2014,4,Devon DFJ,SOUTH WEST,39,39
Adoption,Start,2014,4,East London Family Court,LONDON,25,25
Adoption,Start,2014,4,Guildford DFJ,SOUTH EAST,19,19
Adoption,Start,2014,4,Kingston-upon-Hull DFJ,NORTH EAST,40,40
Adoption,Start,2014,4,Leeds DFJ,NORTH EAST,67,67
Adoption,Start,2014,4,Leicester DFJ,MIDLANDS,20,20
Adoption,Start,2014,4,Lincoln DFJ,MIDLANDS,16,16
Adoption,Start,2014,4,Liverpool DFJ,NORTH WEST,71,71
Adoption,Start,2014,4,Luton DFJ,SOUTH EAST,7,7
Adoption,Start,2014,4,Manchester DFJ,NORTH WEST,113,113
Adoption,Start,2014,4,Medway DFJ,SOUTH EAST,49,49
Adoption,Start,2014,4,Milton Keynes DFJ,SOUTH EAST,30,30
Adoption,Start,2014,4,Newcastle upon Tyne DFJ,NORTH EAST,52,52
Adoption,Start,2014,4,Northampton DFJ,MIDLANDS,23,23
Adoption,Start,2014,4,Norwich DFJ,SOUTH EAST,42,42
Adoption,Start,2014,4,Nottingham DFJ,MIDLANDS,31,31
Adoption,Start,2014,4,Oxford DFJ,SOUTH EAST,9,9
Adoption,Start,2014,4,Peterborough DFJ,SOUTH EAST,17,17
Adoption,Start,2014,4,Portsmouth DFJ,SOUTH WEST,49,49
Adoption,Start,2014,4,Preston DFJ,NORTH WEST,48,48
Adoption,Start,2014,4,Reading DFJ,SOUTH EAST,20,20
Adoption,Start,2014,4,Sheffield DFJ,NORTH EAST,32,32
Adoption,Start,2014,4,South East Wales DFJ,WALES,58,58
Adoption,Start,2014,4,Stoke on Trent DFJ,MIDLANDS,22,22
Adoption,Start,2014,4,Swansea DFJ,WALES,26,26
Adoption,Start,2014,4,Swindon DFJ,SOUTH WEST,13,13
Adoption,Start,2014,4,Taunton DFJ,SOUTH WEST,18,18
Adoption,Start,2014,4,Truro DFJ,SOUTH WEST,11,11
Adoption,Start,2014,4,Watford DFJ,SOUTH EAST,15,15
Adoption,Start,2014,4,West London Family Court,LONDON,17,17
Adoption,Start,2014,4,Wolverhampton DFJ,MIDLANDS,73,73
Adoption,Start,2014,4,Worcester DFJ,MIDLANDS,15,15
Adoption,Start,2014,4,Wrexham DFJ,WALES,17,17
Adoption,Start,2014,4,York DFJ,NORTH EAST,27,27
Adoption,Start,2015,1,Birmingham DJF,MIDLANDS,41,41
Adoption,Start,2015,1,Bournemouth and Poole DFJ,SOUTH WEST,13,13
Adoption,Start,2015,1,Brighton DFJ,SOUTH EAST,37,37
Adoption,Start,2015,1,Bristol DFJ,SOUTH WEST,51,51
Adoption,Start,2015,1,Caernarfon DFJ,WALES,3,3
Adoption,Start,2015,1,Carlisle DFJ,NORTH WEST,26,26
Adoption,Start,2015,1,Central Family Court,LONDON,86,86
Adoption,Start,2015,1,Chelmsford DFJ,SOUTH EAST,54,54
Adoption,Start,2015,1,Cleveland and South Durham DFJ,NORTH EAST,28,28
Adoption,Start,2015,1,Coventry DFJ,MIDLANDS,29,29
Adoption,Start,2015,1,Derby DFJ,MIDLANDS,29,29
Adoption,Start,2015,1,Devon DFJ,SOUTH WEST,34,34
Adoption,Start,2015,1,East London Family Court,LONDON,42,42
Adoption,Start,2015,1,Guildford DFJ,SOUTH EAST,19,19
Adoption,Start,2015,1,Kingston-upon-Hull DFJ,NORTH EAST,41,41
Adoption,Start,2015,1,Leeds DFJ,NORTH EAST,94,94
Adoption,Start,2015,1,Leicester DFJ,MIDLANDS,26,26
Adoption,Start,2015,1,Lincoln DFJ,MIDLANDS,16,16
Adoption,Start,2015,1,Liverpool DFJ,NORTH WEST,80,80
Adoption,Start,2015,1,Luton DFJ,SOUTH EAST,10,10
Adoption,Start,2015,1,Manchester DFJ,NORTH WEST,126,126
Adoption,Start,2015,1,Medway DFJ,SOUTH EAST,51,51
Adoption,Start,2015,1,Milton Keynes DFJ,SOUTH EAST,32,32
Adoption,Start,2015,1,Newcastle upon Tyne DFJ,NORTH EAST,88,88
Adoption,Start,2015,1,Northampton DFJ,MIDLANDS,19,19
Adoption,Start,2015,1,Norwich DFJ,SOUTH EAST,50,50
Adoption,Start,2015,1,Nottingham DFJ,MIDLANDS,31,31
Adoption,Start,2015,1,Oxford DFJ,SOUTH EAST,16,16
Adoption,Start,2015,1,Peterborough DFJ,SOUTH EAST,22,22
Adoption,Start,2015,1,Portsmouth DFJ,SOUTH WEST,64,64
Adoption,Start,2015,1,Preston DFJ,NORTH WEST,56,56
Adoption,Start,2015,1,Reading DFJ,SOUTH EAST,21,21
Adoption,Start,2015,1,Sheffield DFJ,NORTH EAST,60,60
Adoption,Start,2015,1,South East Wales DFJ,WALES,81,81
Adoption,Start,2015,1,Stoke on Trent DFJ,MIDLANDS,42,42
Adoption,Start,2015,1,Swansea DFJ,WALES,28,28
Adoption,Start,2015,1,Swindon DFJ,SOUTH WEST,16,16
Adoption,Start,2015,1,Taunton DFJ,SOUTH WEST,14,14
Adoption,Start,2015,1,Truro DFJ,SOUTH WEST,12,12
Adoption,Start,2015,1,Watford DFJ,SOUTH EAST,26,26
Adoption,Start,2015,1,West London Family Court,LONDON,24,24
Adoption,Start,2015,1,Wolverhampton DFJ,MIDLANDS,53,53
Adoption,Start,2015,1,Worcester DFJ,MIDLANDS,21,21
Adoption,Start,2015,1,Wrexham DFJ,WALES,13,13
Adoption,Start,2015,1,York DFJ,NORTH EAST,15,15
Adoption,Start,2015,2,Birmingham DJF,MIDLANDS,34,34
Adoption,Start,2015,2,Bournemouth and Poole DFJ,SOUTH WEST,22,22
Adoption,Start,2015,2,Brighton DFJ,SOUTH EAST,54,54
Adoption,Start,2015,2,Bristol DFJ,SOUTH WEST,31,31
Adoption,Start,2015,2,Caernarfon DFJ,WALES,3,3
Adoption,Start,2015,2,Carlisle DFJ,NORTH WEST,16,16
Adoption,Start,2015,2,Central Family Court,LONDON,82,82
Adoption,Start,2015,2,Chelmsford DFJ,SOUTH EAST,35,34
Adoption,Start,2015,2,Cleveland and South Durham DFJ,NORTH EAST,23,23
Adoption,Start,2015,2,Coventry DFJ,MIDLANDS,36,36
Adoption,Start,2015,2,Derby DFJ,MIDLANDS,23,23
Adoption,Start,2015,2,Devon DFJ,SOUTH WEST,33,33
Adoption,Start,2015,2,East London Family Court,LONDON,50,50
Adoption,Start,2015,2,Guildford DFJ,SOUTH EAST,16,16
Adoption,Start,2015,2,Kingston-upon-Hull DFJ,NORTH EAST,31,31
Adoption,Start,2015,2,Leeds DFJ,NORTH EAST,90,90
Adoption,Start,2015,2,Leicester DFJ,MIDLANDS,26,26
Adoption,Start,2015,2,Lincoln DFJ,MIDLANDS,13,13
Adoption,Start,2015,2,Liverpool DFJ,NORTH WEST,72,72
Adoption,Start,2015,2,Luton DFJ,SOUTH EAST,6,6
Adoption,Start,2015,2,Manchester DFJ,NORTH WEST,91,91
Adoption,Start,2015,2,Medway DFJ,SOUTH EAST,55,55
Adoption,Start,2015,2,Milton Keynes DFJ,SOUTH EAST,17,17
Adoption,Start,2015,2,Newcastle upon Tyne DFJ,NORTH EAST,53,53
Adoption,Start,2015,2,Northampton DFJ,MIDLANDS,23,23
Adoption,Start,2015,2,Norwich DFJ,SOUTH EAST,41,41
Adoption,Start,2015,2,Nottingham DFJ,MIDLANDS,49,48
Adoption,Start,2015,2,Oxford DFJ,SOUTH EAST,12,12
Adoption,Start,2015,2,Peterborough DFJ,SOUTH EAST,25,25
Adoption,Start,2015,2,Portsmouth DFJ,SOUTH WEST,49,49
Adoption,Start,2015,2,Preston DFJ,NORTH WEST,38,38
Adoption,Start,2015,2,Reading DFJ,SOUTH EAST,17,17
Adoption,Start,2015,2,Sheffield DFJ,NORTH EAST,49,49
Adoption,Start,2015,2,South East Wales DFJ,WALES,53,53
Adoption,Start,2015,2,Stoke on Trent DFJ,MIDLANDS,23,23
Adoption,Start,2015,2,Swansea DFJ,WALES,27,27
Adoption,Start,2015,2,Swindon DFJ,SOUTH WEST,20,20
Adoption,Start,2015,2,Taunton DFJ,SOUTH WEST,7,7
Adoption,Start,2015,2,Truro DFJ,SOUTH WEST,11,11
Adoption,Start,2015,2,Watford DFJ,SOUTH EAST,19,19
Adoption,Start,2015,2,West London Family Court,LONDON,16,16
Adoption,Start,2015,2,Wolverhampton DFJ,MIDLANDS,51,51
Adoption,Start,2015,2,Worcester DFJ,MIDLANDS,16,16
Adoption,Start,2015,2,Wrexham DFJ,WALES,15,15
Adoption,Start,2015,2,York DFJ,NORTH EAST,15,15
Adoption,Start,2015,3,Birmingham DJF,MIDLANDS,38,38
Adoption,Start,2015,3,Bournemouth and Poole DFJ,SOUTH WEST,10,10
Adoption,Start,2015,3,Brighton DFJ,SOUTH EAST,29,29
Adoption,Start,2015,3,Bristol DFJ,SOUTH WEST,27,27
Adoption,Start,2015,3,Caernarfon DFJ,WALES,3,3
Adoption,Start,2015,3,Carlisle DFJ,NORTH WEST,17,17
Adoption,Start,2015,3,Central Family Court,LONDON,87,87
Adoption,Start,2015,3,Chelmsford DFJ,SOUTH EAST,44,44
Adoption,Start,2015,3,Cleveland and South Durham DFJ,NORTH EAST,29,29
Adoption,Start,2015,3,Coventry DFJ,MIDLANDS,29,29
Adoption,Start,2015,3,Derby DFJ,MIDLANDS,22,22
Adoption,Start,2015,3,Devon DFJ,SOUTH WEST,38,38
Adoption,Start,2015,3,East London Family Court,LONDON,49,49
Adoption,Start,2015,3,Guildford DFJ,SOUTH EAST,11,11
Adoption,Start,2015,3,Kingston-upon-Hull DFJ,NORTH EAST,31,31
Adoption,Start,2015,3,Leeds DFJ,NORTH EAST,86,86
Adoption,Start,2015,3,Leicester DFJ,MIDLANDS,22,22
Adoption,Start,2015,3,Lincoln DFJ,MIDLANDS,11,11
Adoption,Start,2015,3,Liverpool DFJ,NORTH WEST,71,71
Adoption,Start,2015,3,Luton DFJ,SOUTH EAST,7,7
Adoption,Start,2015,3,Manchester DFJ,NORTH WEST,103,103
Adoption,Start,2015,3,Medway DFJ,SOUTH EAST,52,52
Adoption,Start,2015,3,Milton Keynes DFJ,SOUTH EAST,38,38
Adoption,Start,2015,3,Newcastle upon Tyne DFJ,NORTH EAST,49,49
Adoption,Start,2015,3,Northampton DFJ,MIDLANDS,29,29
Adoption,Start,2015,3,Norwich DFJ,SOUTH EAST,44,44
Adoption,Start,2015,3,Nottingham DFJ,MIDLANDS,45,45
Adoption,Start,2015,3,Oxford DFJ,SOUTH EAST,16,16
Adoption,Start,2015,3,Peterborough DFJ,SOUTH EAST,39,39
Adoption,Start,2015,3,Portsmouth DFJ,SOUTH WEST,56,56
Adoption,Start,2015,3,Preston DFJ,NORTH WEST,47,47
Adoption,Start,2015,3,Reading DFJ,SOUTH EAST,19,19
Adoption,Start,2015,3,Sheffield DFJ,NORTH EAST,57,57
Adoption,Start,2015,3,South East Wales DFJ,WALES,63,63
Adoption,Start,2015,3,Stoke on Trent DFJ,MIDLANDS,20,20
Adoption,Start,2015,3,Swansea DFJ,WALES,25,25
Adoption,Start,2015,3,Swindon DFJ,SOUTH WEST,16,16
Adoption,Start,2015,3,Taunton DFJ,SOUTH WEST,15,15
Adoption,Start,2015,3,Truro DFJ,SOUTH WEST,13,13
Adoption,Start,2015,3,Watford DFJ,SOUTH EAST,13,13
Adoption,Start,2015,3,West London Family Court,LONDON,34,34
Adoption,Start,2015,3,Wolverhampton DFJ,MIDLANDS,63,63
Adoption,Start,2015,3,Worcester DFJ,MIDLANDS,29,29
Adoption,Start,2015,3,Wrexham DFJ,WALES,16,16
Adoption,Start,2015,3,York DFJ,NORTH EAST,13,13
Adoption,Start,2015,4,Birmingham DJF,MIDLANDS,48,48
Adoption,Start,2015,4,Bournemouth and Poole DFJ,SOUTH WEST,23,23
Adoption,Start,2015,4,Brighton DFJ,SOUTH EAST,32,32
Adoption,Start,2015,4,Bristol DFJ,SOUTH WEST,27,27
